"id","name","description","website","isOrganic","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","images__icon","images__medium","images__large","extendedAddress","established","yearOpened","mailingListUrl","numberCode","yearClosed"
"uKN7rI","Von Jakob Brewery","As Von Jakob Vineyard, we have brought exceptional wines to the Southern Illinois area and beyond for over 15 years. Now, we are excited to introduce Von Jakob Brewery, complete with hand-crafted brews, made exclusively at our Orchard location in Alto Pass, Illinois.    Offering eight styles of beer ranging from our crisp, clean, lightly-hopped American Pilsner to our rich, dark Stout, you are sure to find a beer that delights your palate. Or, if you are having trouble choosing just one, we offer a flight of all eight delicious beers. We also have a great selection of domestic beers as well as premium beers from around the world for your enjoyment.    And for our wine enthusiasts out there, do not worry – our winery isn’t going anywhere. We just thought we would offer you a different libation of choice, should you want to explore it.    We sincerely thank you for your support over the years, and we welcome you to come and experience this next adventure with us!","http://www.vonjakobvineyard.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1309 Sadler Road","Pomona, IL","Illinois","62975","618-893-4500","Mon - Sat: 10:00 am - 6:00 pm  Sun: 12:00 pm - 6:00 pm","37.6131085","-89.3509966","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"We5w0j","Von Scheidt Brewing Company","VonScheidt Brewing Co. is Twin Falls' home town pub & brewery. Featuring the best live music in the Magic Valley and local beers brewed in house by brewmaster Pat VonScheidt. Delicious food is served daily and we're open till the last cat leaves!","http://www.facebook.com/pages/Von-Scheidt-Brewing-Company-LLC/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","157 2nd Ave W.","Twin Falls","Idaho","83301","208-733-2131","","42.5556935","-114.4717272","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","","2009","2009","","",""
"8xokAA","Voodoo Brewing Company","Brewers of Artisan Beer Styles and is not a brewpub.","http://www.voodoobrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","215 1/5 Arch St.","Meadville","Pennsylvania","16335","412-468-0295","","41.6372206","-80.1549035","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/z5DqPC/upload_BpDTJU-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/z5DqPC/upload_BpDTJU-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/z5DqPC/upload_BpDTJU-large.png","","","","","",""
"aZtMd7","Vormann Brauerei","","http://www.vormann-brauerei.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Braugasse 5","Hagen-Dahl","North Rhine-Westphalia","58091","","","51.303634","7.531274","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","1877","","","276",""
"MOM2Mw","Vormsi Õlu","","http://vormsibeer.ee/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Vormsi vald","Läänemaa","Norrby","91308","+372 504 1380","","59.0187999","23.3391999","Y","N","N","Y","micro","Micro Brewery","EE","Estonia","EST","https://s3.amazonaws.com/brewerydbapi/brewery/2MDtOB/upload_jAMnoJ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/2MDtOB/upload_jAMnoJ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/2MDtOB/upload_jAMnoJ-large.png","","2012","","","233",""
"P5LHZ0","Vredener Brauhaus","","http://www.vredener-brauhaus.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Markt 1","Vreden","North Rhine-Westphalia","48691","","","52.035882","6.824013","N","N","N","Y","brewpub","Brewpub","DE","Germany","DEU","","","","","2000","","","276",""
"TfSJ45","Vulkan Brauhaus","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Laacher-See-Straße 2","Mendig","Rheinland-Pfalz","D-56743","","","50.378518","7.281123","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","1988","","","276",""
"lHXYJb","vyturio Alaus Darykla","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kuli vart 7","Klaipda","","","370-46-484-000","","1.65","103.601509","Y","N","N","Y","micro","Micro Brewery","LT","Lithuania","LTU","","","","","","","","440",""
"gq0pJS","W Brewing","We are bringing back the Craft in German Lager's here in the United States. Keeping it exclusive and tasty per every batch we create.","http://wbrewing.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2491 Alluvial Ave","Clovis","California","93611","559.473.1875","","36.845216","-119.668837","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/z7bUU8/upload_BLgxNA-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/z7bUU8/upload_BLgxNA-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/z7bUU8/upload_BLgxNA-large.png","","2012","2012","","",""
"NbGMT2","Wachusett Brewing Company","History Wachusett Brewery founders Ned, Kevin and Peter developed a significant appreciation for beer while attending Worcester Polytechnic Institute. Adventures in biking, canoeing, and hiking that led the trio to the northern New England states allowed them to visit some of the first operating craft breweries. Armed with a we can do this attitude the three cast off from their careers in engineering and biology to found the Wachusett Brewing Co. in 1993. Wachusett Country Ale was introduced to beer fans of Massachusetts the next year after lots of experimenting to get the formula just right. When Wachusett opened, the three designed and built most of the equipment; did the brewing and filling, selling and delivering, and everything else that a small startup brewery needed. Ned, Kevin and Peter are now backed by some of the most passionate and capable co-workers in the industry. Wachusett Ales continue to be hand crafted with the finest ingredients available, bottled and kegged in our Westminster facility. The three have never strayed from their plan to brew and sell the freshest, highest quality beers possible.","http://www.wachusettbrew.com/","N","verified","Verified","2012-01-03 02:41:33","2014-09-26 14:00:00","175 State Road East","Westminster","Massachusetts","01473","978-874-9965","","42.558624","-71.8715256","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/DifSi4/upload_UOl61l-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/DifSi4/upload_UOl61l-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/DifSi4/upload_UOl61l-large.png","","1994","1994","","",""
"1VymQC","Waconia Brewing Company","","http://www.waconiabrewing.com","N","new_unverified","New, Unverified","2012-01-03 02:41:33","2014-11-02 18:29:09","255 Main Street West","Waconia","MN","55387","612.888.2739","Monday & Tuesday: Closed Wednesday & Thursday: 2-9pm Friday & Saturday: 12-10pm Sunday: 12-6pm","","","N","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"fqhd5p","Waddell's Brewpub & Grille","Our Brewpub & Grille in the Five Mile area is named after legend Rube Waddell, the eccentric baseball pitcher with a wicked curve and a blazing fastball, Waddell’s Brewpub & Grille is proud to offer Spokane’s Best Draft selection! Pouring some of the best Craft Brew’s in the Inland Northwest as well as our own beers brewed right here at our restaurant. Waddell’s is always rotating over 80% of our 50 tap handle line up. If IPA’s are what you crave then look no further then here with over 15 hoppy IPA’s on hand. Great brew’s, food and friends what every pub wish they had. Come to Waddell’s where you can meet new friend’s and buy your old mate’s a proper pint. Cheer’s!","http://waddellsbrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-09-24 14:35:28","6501 N Cedar Rd","Spokane","Washington","99208","509-321-7818","","47.717289","-117.433091","N","N","N","N","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/3DepOd/upload_yyLSiO-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/3DepOd/upload_yyLSiO-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/3DepOd/upload_yyLSiO-large.png","","","","","",""
"IAQRFG","Waddell's Neighborhood Pub & Grille","","http://waddellspubandgrill.com/","","verified","Verified","2012-01-03 02:41:33","2014-09-24 14:13:41","4318 S Regal St","Spokane","Washington","99256","509-443-6500","","47.6144368","-117.3693557","N","N","N","Y","brewpub","Brewpub","US","United States","USA","","","","","","","","",""
"uU9FOh","Waddell's Brewing Co.","","","","deleted","Deleted","2012-01-03 02:41:33","2014-09-24 14:36:09","6501 N Cedar St","Spokane","Washington","99208","509-321-7818","","47.7196414","-117.4323634","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"zuzAcT","Wagner Valley Brewing Company","Welcome to Wagner Valley Brewing Company, established in 1997. We are a small craft-brewing operation located in the Finger Lakes region of western New York.     The brew system at Wagner's is an imported 20-BBL German-style, steam fired, four-vessel brew house, specifically designed for decoction mashing.    Wagner Valley Brewing Company is unique by adhering to the Reinheitsgebot of 1516, a German Purity Law that states: ""Only the finest Malt, Hops, Yeast and Water can be used in the production of beer"". This quality standard, used for our standard beers, in conjunction with with our Brewers' talent has resulted in Wagner Valley Brewing continuously winning the most prestigious of brewing awards, capturing numerous G.A.B.F., World Beer Cup and Tap New York medals.","http://www.wagnervineyards.com/WagnerBrewery/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","9322 State Route 414","Lodi","New York","14860","607-582-6450","Open Year Round for Tours, Tastings, & Sales, 10am-5pm Daily    We are closed only on Christmas, Thanksgiving & New Year’s Day","42.5738525","-76.8581633","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/q2OGrV/upload_oNP5Ff-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/q2OGrV/upload_oNP5Ff-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/q2OGrV/upload_oNP5Ff-large.png","","1997","1997","","",""
"cEhylu","Waimea Brewing Company","","http://www.waimeabrewingkauai.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","9400 Kaumuali'i Highway","Waimea","Hawaii","96796","808-338-9733","","21.95946","-159.67511","Y","N","Y","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"EYQmvL","Wainwright Brewing","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3410 Sassafras Street","Pittsburgh","Pennsylvania","","1-412-692-1144","","40.4615642","-79.9653103","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"ak9GvE","Wakarusa Brewery","The sum of experiences between John and James means a variety of beers including ales, pale ales, stouts and IPAS. Sometimes, a dry hard cider will make an appearance. The Wakarusa Brewery will offer a few flagship beers with a mix of crafted seasonals.","http://wakarusabrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","710 Main St","Eudora","Kansas","66025","","","38.946147","-95.098577","Y","Y","N","N","micro","Micro Brewery","US","United States","USA","","","","","2013","2013","","",""
"qs9b4m","Wakonda Brewing Co","Wakonda is the central Oregon Coast's very own nano-brewery located in beautiful Florence, Oregon.","http://wakondabrewery.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Florence","Oregon","","541-991-0694","","44.03085","-124.132789","Y","N","Y","N","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/hCg2RZ/upload_D4PrFV-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/hCg2RZ/upload_D4PrFV-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/hCg2RZ/upload_D4PrFV-large.png","PO Box 2469","2004","","","",""
"TBsPED","Walden Tide Brewing Company","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","251 Pacific Ave","Pacifica","California","94044","650-773-9936","","37.632262","-122.48861","Y","Y","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"C52fbk","Walder Bräu","For over 180 years beer has been brewed in Königseggwald. 1820 was built by the Earl of Königsegg the ""Counts Königsegg'sche brewery"". In 1874, the brewer Fridolin Härle acquired the brewery. Between 1874 and 2003, the privately owned brewery was the families Härle. In 2003, over 1,200 shareholders, the brewery saved from closure and founded the KING EGGER WALDER BRÄU AG.","http://www.walderbraeu.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Hauptstraße 6","Königseggwald","","88376","+49 7587 95040","Mon - Fri : 6:30 am - 4:30 pm","47.92622","9.42039","N","N","Y","N","micro","Micro Brewery","DE","Germany","DEU","https://s3.amazonaws.com/brewerydbapi/brewery/yxLaC1/upload_RhBj7z-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/yxLaC1/upload_RhBj7z-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/yxLaC1/upload_RhBj7z-large.png","","2003","1822","","276",""
"rLjUue","Waldhaus Erfurt","","http://www.waldhaus-erfurt.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rhodaer Chaussee 12","Erfurt","Thüringen","99094","","","50.926167","10.993356","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","1994","","","276",""
"w3EzsC","Waldkasino Erfurter Brauereigaststätte","","http://www.waldkasino.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Am Waldkasino 2","Erfurt","","99096","","","50.956636","11.025394","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","2000","","","276",""
"5VbDNe","Walkabout Brewing Company","Walkabout Brewing Company was established in 1997 in Central Point, Oregon by founder and head brewer, Ross Litton. A native of Perth, Australia, Ross has been a resident of Oregon for 21 years.    Walkabout brews have traditionally been available primarily in Southern Oregon; however distribution has now been expanded to include all Oregon and Southern Washington. The beers can be found on draft in bars and restaurants and in bottles at stores and markets.     Walkabout bottles Worker's Pale Ale, Jabberwocky Strong Ale and Point the Bone IPA in 22oz bottles. Walkabout is distributed by Point Blank Distributing in Portland, Bend and the Willamette Valley, Summit Distributing in Southern Oregon, Bigfoot Distributing on the Oregon coast and by Alpha Distributing in Washington State.    Walkabout products are brewed in a 7 barrel brew house in Medford, Oregon. The brewery is not only a manufacturing facility but houses a tasting room with a large patio and outdoor area, dock sales are available.","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","921 Mason Way","Medford","Oregon","97501","(541) 734-4677","","42.3478795","-122.9026997","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","1997","1997","","",""
"81MymB","Walkerville Brewery","Walkerville Brewery is a well appointed microbrewery located in the City of Windsor in a district known by locals as Walkerville. Situated within the area developed by Hiram Walker over 150 years ago, we are proud to compliment our neighbours, the C.C. Brand Centre and Pernod Ricard to form this modern day distillery district. The brewery occupies an 18,000 square foot building once known as “Surge Plant 16” and is located only blocks away from the original Walkerville Brewing Company established in 1890. Walkerville Brewery aims to be the social fabric of its community by creating a culture that best exemplifies our community-minded conscience. Through the development and creation of quality beers, we aim to identify then satisfy the needs of our diverse target markets. By handcrafting unique styles in small batches using only quality barley, hops and pure water, we will deliver fresh flavourful beers to our customers. Operating under high quality assurance standards, professional production, outstanding sales support and market deliverables, we aim to grow our market from its core of Windsor/Essex and develop outward as demand dictates.","http://www.walkervillebrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","525 Argyle Rd","Windsor","Ontario","N8Y4Z8","519-254-6067","Mon - Wed: 11:00 am - 6:00 pm  Thu - Sat: 11:00 am - 7:00 pm  Sun: 11:00 am - 6:00 pm","42.3237946","-83.0113439","Y","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","https://s3.amazonaws.com/brewerydbapi/brewery/bUBjTD/upload_5ef1Ry-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/bUBjTD/upload_5ef1Ry-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/bUBjTD/upload_5ef1Ry-large.png","","1890","1890","","124",""
"hpK1X5","Walking Man Brewery","","http://www.walkingmanbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","240 SW First Street","Stevenson","Washington","98648","509.427.5520","","45.6921553","-121.8846604","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"K92pgW","Wallace Brewing Company","Wallace Brewing Company, 15-barrel microbrewery, began selling its beer in January 2009, in historic Wallace, Idaho.    A collaborative effort of Wallace’s Chase Sanborn, Dean Cooper, Rick Magnuson and the Zanettis, the brewery pays homage to the town’s notorious past, creating a brand of beers with mining and bordello-inspired monikers such as ‘Dirty Blonde’, ‘Jackleg Stout’, ‘RedLight Irish Red Ale’, and ‘Idaho Select Light Lager’ .    “We want to brew in the honest spirit of the mining heritage,” General Manager, Chase Sanborn said. “It’s not only the prevailing reputation of the town, but also one that can elevate the Wallace Brewing brand.","http://www.wallacebrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","610 Bank St","Wallace","Idaho","83873","208-660-3430","","47.4715892","-115.9235097","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/Y9qSts/upload_vAJRX3-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Y9qSts/upload_vAJRX3-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Y9qSts/upload_vAJRX3-large.png","","2008","","","",""
"wSldpx","Walldorff Brewpub and Bistro","","http://walldorffbrewpub.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","105 East State Street","Hastings","Michigan","49508","(269) 945-4400","Mon: 11:00 pm - 9:00 pm, 11:00 am - 12:00 am  Tue - Wed: 11:00 am - 9:00 pm, 11:00 am - 12:00 am  Thu: 11:00 am - 10:00 pm, 11:00 am - 12:00 am  Fri: 11:00 am - 10:00 pm, 11:00 am - 2:00 am  Sat: 11:00 am - 10:00 pm, 11:00 am - 2:00 pm  Sun: 12:00 pm - 8:00 pm, 12:00 pm - 8:00 pm","42.648901","-85.2874331","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"YmURzO","Walnut Brewery","Boulder's Original Brewpub and winner of multiple Great American Beer Festival® awards including the 2008 Silver Medal & 2010 Gold Medal in the ""English-Style Dark Mild Ale or Brown Ale"" categories for ""Old Elk Brown Ale""    We are located in the heart of downtown Boulder with great food, great service & great people!","http://www.walnutbrewery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1123 Walnut Street","Boulder","Colorado","80302","303-447-1345","Mon - Sun: 11:00 am - 12:00 am","40.016798","-105.280387","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/ATZH3J/upload_IKtakH-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ATZH3J/upload_IKtakH-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ATZH3J/upload_IKtakH-large.png","","","","","",""
"lFrwWQ","Walter Bräu Büderich","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Perricher Weg 54c","Wesel-Büderich","Nordrhein-Westfalen","D-46487","","","51.681115","6.56955","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","2007","","","276",""
"3upr6y","Walter's Beer","For 100 years, Walter’s Beer was as much a family tradition as it was a refreshing malt beverage. The Walters family toiled through fires, Prohibition and fierce competition to deliver the classic recipe that gave generations of beer enthusiasts a reason to relax at the end of the day. Your time has come to experience this bold, historic brew.","http://www.waltersbeereauclaire.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-25 13:54:00","126 Oneida St","Pueblo","Colorado","81003","(719) 542-0766","Tue:  3:00pm - 9:00pm Wed:  3:00pm - 9:00pm Thu:  3:00pm - 10:00pm Fri:  3:00pm - 10:00pm Sat:  3:00pm - 10:00pm  ","38.2623902","-104.6102419","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/vsVIpN/upload_hjGF1S-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/vsVIpN/upload_hjGF1S-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/vsVIpN/upload_hjGF1S-large.png","","","","","",""
"J841fi","Wander Brewing","Wander Brewing is a production craft brewery located in Bellingham, WA. Wander was created to produce both traditional and innovative ales and lagers while maintaining our commitment to sustainable practices in our community.","http://www.wanderbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1807 Dean Ave","Bellingham","Washington","98225","(360) 647-6152","","48.7541854","-122.4736329","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/1EKOfc/upload_iDnuqZ-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/1EKOfc/upload_iDnuqZ-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/1EKOfc/upload_iDnuqZ-large.png","","2014","","","",""
"B6DG8p","Wandering Aengus Ciderworks","","http://www.wanderingaengus.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6130 Bethel Heights Road NW","Salem","Oregon","97304","503-361-2400","","45.033815","-123.151444","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"nPw4IG","Wandering Star Brewing Co","","http://www.wanderingstarbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","11 Gifford Street","Pittsfield","Massachusetts","01223","917-573-3942","","42.456969","-73.2114689","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","2011","","","",""
"KzzywG","Wandering Willow Brewing Co.","","","N","verified","Verified","2012-01-03 02:41:33","2014-08-12 19:58:02","","Wilmington","North Carolina","","","","34.2257255","-77.9447102","Y","Y","N","N","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"XoqrYw","Wanderlust Brewing Company","Local Flagstaff, Arizona microbrewery with an insatiable lust for exploring the world around us through fermented delights.","http://www.wanderlustbrewing.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1519 N. Main Street","Flagstaff","Arizona","86004","928-351-7952.","","35.201534","-111.617797","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/PW3kZE/upload_rdgoRi-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/PW3kZE/upload_rdgoRi-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/PW3kZE/upload_rdgoRi-large.png","Suite 102","2012","","","",""
"PjesRh","War Horse Brewing Company","The most no-nonsense member of the 3 Brothers family, stepping into War Horse Brewing Co. is like stepping back in time into a WWII pilots hangout. WE WANT YOU to join us for a cold one at War Horse Brewing Company.","http://3brotherswinery.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","623 Lerch Rd","Geneva","New York","14456","315-585-4432","We're open every day from 10am until 6pm.","42.820852","-76.926318","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"0eXqPk","Warbird Brewing Company","","","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","10515 Majic Port Lane","Fort Wayne","Indiana","46819","","","40.987879","-85.166451","Y","N","Y","N","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"PK8ETw","Warburger Brauerei GmbH","","http://www.warburger-brauerei.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Kuhlemühler Weg 58","Warburg","","34414","","","51.489288","9.142642","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","1721","","","276",""
"Iw8VaQ","Warped Wing Brewing","Dayton based craft brewery committed to brewing proprietary beer styles and warped interpretations of existing styles.","http://www.warpedwing.com","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","26 Wyandot Street","Dayton","Ohio","45402","(937) 222-7003","Wed - Thu: 5:00 pm - 10:00 pm  Fri: 4:00 pm - 12:00 am  Sat: 2:00 pm - 12:00 am  Sun: 1:00 pm - 6:00 pm","39.75973","-84.185402","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/4UcPMq/upload_nNr0Z5-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/4UcPMq/upload_nNr0Z5-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/4UcPMq/upload_nNr0Z5-large.png","","2014","2014","info@warpedwing.com","",""
"23Ngb8","Warsteiner Brauerei","The Warsteiner Brewery was founded in 1753, and today is one of the largest privately held breweries in Germany. Its flagship is the Warsteiner brand, one of Germany’s leading premium pilsener brands.","http://warsteiner.us","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Domring 4-10","Warstein","Nordrhein-Westfalen","","49-(0)2902-/-880","","51.441974","8.3512955","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","https://s3.amazonaws.com/brewerydbapi/brewery/JJHVTF/upload_97qiX0-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/JJHVTF/upload_97qiX0-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/JJHVTF/upload_97qiX0-large.png","","1753","","","276",""
"eN6UkZ","Wasatch Brewery","Wasatch Beers (Schirf Brewing Company) was formed when Greg Schirf found his way to Utah from Milwaukee,America’s beer capital, only todiscover that his newly adopted home state did not have a brewery of its own. Recognizing a need and an opportunity, he committed to rectify this situation. In 1986, Schirf opened the first brewery in the resort town of Park City and named his beers after the majestic Wasatch Mountains that rise just east of Salt Lake City. In July 1989, Schirf Brewing opened its new company headquarters and the first brew pub in Utah at the top of historic Main Street in Park City.","http://www.wasatchbeers.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","250 Main Street","Park City","Utah","84060","435-649-0900","","40.6417724","-111.4946778","Y","N","N","Y","brewpub","Brewpub","US","United States","USA","https://s3.amazonaws.com/brewerydbapi/brewery/kNFBTV/upload_UDG4l4-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/kNFBTV/upload_UDG4l4-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/kNFBTV/upload_UDG4l4-large.png","","1986","1986","","",""
"GgpIu0","Washingtonian's Brewing","","http://www.washingtoniansbrewingcompany.com/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Fort Washington","Maryland","","","","38.7073379","-77.0230313","Y","N","Y","Y","micro","Micro Brewery","US","United States","USA","","","","","","","","",""
"l8TT3x","Wasserburg zu Gommern","","http://www.wasserburg-zu-gommern.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Walther-Rathenau-Str. 9-10","Gommern","Sachsen-Anhalt","39245","","","52.07045","11.830995","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","1992","","","276",""
"UnLnme","","","","","deleted","Deleted","2012-01-03 02:41:33","2014-07-23 19:11:34","","","Sachsen-Anhalt","","","","51.073458","11.989894","N","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","","","","276",""
"n0PQKV","Wasserschloss-Brauerei Mellenthin","","http://www.wasserschloss-mellenthin.de/","N","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Dorfstraße 25","Mellenthin","","17429","","","53.94044","14.072155","Y","N","N","Y","micro","Micro Brewery","DE","Germany","DEU","","","","","2011","","","276",""
