"id","name","description","established","isOrganic","images__icon","images__medium","images__large","status","statusDisplay","createDate","updateDate","streetAddress","locality","region","postalCode","phone","hoursOfOperation","latitude","longitude","isPrimary","inPlanning","isClosed","openToPublic","locationType","locationTypeDisplay","countryIsoCode","displayName","isoThree","website","numberCode","yearOpened","extendedAddress","mailingListUrl","yearClosed","isoCode"
"N6Udah","Brasserie De L'Abbaye Des Rocs","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Chausse Brunehault 37","Montignies-sur-Roc","Hainaut","","32-065-75-59-99","","50.3706142","3.7261977","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"zQDRk8","Brasserie de l'Abbaye Val-Dieu","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Val Dieu 225","Aubel","Lige","","32-087-68-75-87","","50.7039154","5.8216692","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"bjwFtZ","Brasserie de la Senne","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/lzCMme/upload_jy4XJL-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/lzCMme/upload_jy4XJL-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/lzCMme/upload_jy4XJL-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Victor Nonnemansstraat 40a","Sint-Pieters-Leeuw","Vlaams Brabant","","32-0497-/-93.23.75","","50.785247","4.2437811","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.brasseriedelasenne.be/","56","","","","",""
"E3f430","Brasserie De Saint Sylvestre","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","121, rue de la Chapelle","St-Sylvestre-Cappel","","","33-03.28.40.15.49","","50.777162","2.5539342","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasserie-st-sylvestre.com/","250","","","","",""
"qNNsCR","Brasserie De Silenrieux","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue de Noupr s/n","Cerfontaine-Silenrieux","Namur","","32-071-63-32-01","","50.465729","4.861763","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"Sh6gLs","Brasserie de Silly","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue Ville Basse 141","Silly","Hainaut","","32-068-55-16-95","","50.6514153","3.9277506","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"50pUVJ","Brasserie de Tahiti","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","BP 597","Tahiti","","","689-467600","","-17.690166","-149.375992","Y","N","N","Y","micro","Micro Brewery","PF","French Polynesia","PYF","","258","","","","",""
"hKYIek","Brasserie de Vervifontaine","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Vervierfontaine 100","Jalhay-Vervifontaine","Lige","","32-087-64-83-03","","50.557171","5.971305","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"JeH6oB","Brasserie des Cimes","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","152 Avenue St Simond","Aix les Bains","","","33-04.79.88.16.80","","45.7075316","5.9153484","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","","250","","","","",""
"vxzuxc","Brasserie des Franches-Montagnes","Brasserie des Franches-Montagnes, also known by the abbreviation BFM is a small artisanal brewery in Jura, Switzerland whose products, including barrel-aged beers, have drawn international acclaim. Founded in 1997 by Jérôme Rebetez, who had formerly been trained as an oenologist, this tiny brewery has rapidly become known for making beers that stretch traditional beer style guidelines and use unorthodox ingredients. BFM's products are made in small batches and hand-packaged at the brewery.","1997","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Chemin des Buissons 8","Saignelgier","","","41-32-951-26-26","","47.2542808","7.0025782","Y","N","N","Y","micro","Micro Brewery","CH","Switzerland","CHE","http://www.brasseriebfm.ch/","756","","","","",""
"YHij73","Brasserie des Géants","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","rue du Castel, 19","Irchonwelz","Hainaut","7801","+32-68-28-79-36","","50.6187499","3.7572767","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.brasseriedesgeants.com/index_uk.php","56","","","","",""
"v3vneZ","Brasserie des Vignes","","2004","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","21 bis Chemin de la Bouscayrolle","","Graulhet","81300","+ 33 (0)622381610","","43.7690823","1.9901857","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://brasseriedesvignes.blogspot.com/","250","","","","",""
"AbRXGU","Brasserie des Vosges","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","680 rue de la Brasserie","Dommartin les Remiremont","","","33-03.29.22.11.36","","48.0020472","6.6625098","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","","250","","","","",""
"mvALPv","Brasserie du Benin","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","BP 896","Lom","","","228-215-062","","39.198265","-108.812934","Y","N","N","Y","micro","Micro Brewery","TG","Togo","TGO","","768","","","","",""
"PEt9ZM","Brasserie du Bocq","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue de la Brasserie 4","Purnode","Namur","","32-083-61-07-80","","50.31136","4.9434727","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"UeHiX0","Brasserie du Chardon","Discover our passion of beer and their method of manufacture.    All our beers are top-fermented: their development requires a high water quality, exclusively organic malts, different types of hops and spices plants or biological weapons. The second fermentation in the bottle, natural process,  produced a fine foam that helps you enjoy  any flavor of our specialty beers. Neither filtered or pasteurized, they are alive and retain their vitamins and trace elements.    Their maturation progresses over the months.","","Y","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","441, rue Charles de Gaulle","Crolles","Isère","38920","00 33 4 76 40 47 75","","45.2764886","5.8876684","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasserie-du-chardon.com/","250","","","","",""
"1Ybxin","Brasserie du Mont Blanc","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Les Houches","Savoie","","00 33 (0)479622399","","45.889858","6.79782","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasserie-montblanc.com/","250","","","","",""
"dsKlsE","Brasserie Dubuisson","The Brasserie Dubuisson has deep roots and values that give it an authenticity that few breweries can boast… and that make it the oldest and most authentic brewery in Wallonia.    Created in 1769 by Joseph Leroy, the maternal grandfather of current manager Hugues Dubuisson, the Brasserie Dubuisson is the oldest brewery in Wallonia and is still situated on the same spot. Eight generations of brewers have succeeded each other in a direct line and the Brasserie Dubuisson is today still 100% independent.","1769","N","https://s3.amazonaws.com/brewerydbapi/brewery/Bns4bs/upload_zrcBjc-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Bns4bs/upload_zrcBjc-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Bns4bs/upload_zrcBjc-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Chause de Mons 28","Pipaix","Hainaut","","32-069-67-22-21","","50.5877726","3.5424456","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.br-dubuisson.com/","56","","","","",""
"tlmOdt","Brasserie Dunham","","2011","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","3809, rue Principale","Dunham","Québec","j0e1m0","1-450-295-1500","","45.1298136","-72.8007162","Y","N","N","Y","brewpub","Brewpub","CA","Canada","CAN","http://www.brasseriedunham.com/","124","2011","local 104","","",""
"GC3a1f","Brasserie Dupont","Brasserie Dupont is certainly part of the history of Belgian beer.     Headquartered in Tourpes (Leuze-en-Hainaut), in the center of Western Hainaut, its buildings date back to 1759 and has been brewing continuously since 1844.     Originally produced beer was a beer-type season, brewed in winter and summer consumed by the staff employed to work in the fields. Since 1950, the brewery Dupont is specialized in the production of high fermentation beers fermented in the bottle. Its most popular products are Moinette blonde and Saison Dupont .     since 1990, part of the production is brewed under license and carries the biological Biogarantie ® label: biological Moinette , Biolégère , organic honey beer ...   The Brasserie Dupont, c is also a production of cheeses with beer .     Today, Brasserie Dupont beers are still produced in the traditional way and the annual production reached 18,000 hectoliters.","1759","N","https://s3.amazonaws.com/brewerydbapi/brewery/o7aslJ/upload_WgWy4Y-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/o7aslJ/upload_WgWy4Y-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/o7aslJ/upload_WgWy4Y-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue Basse 5","Tourpes","Hainaut","","32-069-67-10-66","","50.5717946","3.6507079","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.brasserie-dupont.com/","56","","","","",""
"sVmOB6","Brasserie Duyck","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/QRJguk/upload_wM4PPP-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/QRJguk/upload_wM4PPP-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/QRJguk/upload_wM4PPP-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","113, rte Nationale","Jenlain","","","33-03.27.49.70.03","","50.3037612","3.6288057","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","","250","","","","",""
"3BHBJh","Jenlain","","","","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Jenlain","","59144","+33 (0)3 27 49 70 03","","50.311995","3.628381","N","N","N","N","micro","Micro Brewery","FR","France","FRA","http://www.jenlain.fr/","250","","","","",""
"UpVCKX","Brasserie Ellezelloise","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue Guinaumont 75","Ellezelles","Hainaut","","32-068-54-31-60","","50.7428029","3.6874542","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"79E0Ty","Brasserie Fantôme","","1988","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue Préal 8","Soy","Luxembourg","6997","+32 86 47 70 44","","50.28564","5.51107","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.fantome.be/","56","","","","",""
"jSwodP","Brasserie Fischer","The Fischer brewery was founded in 1821 in Strasbourg, in the Alsace region in France, and moved to Schiltigheim in 1854, apparently because of the good quality of water there. In 1922, they took over the neighbouring Adelshoffen brewery and became Groupe Pêcheur (the French translation of the German Fischer). Groupe Pêcheur was in turn taken over by Heineken in 1996.    In 2008 Heineken announced that it would close the brewery by the end of 2009 and transfer its production to the l'Espérance (en: hope) brewery, also in Schiltigheim.","1821","N","https://s3.amazonaws.com/brewerydbapi/brewery/ZZs87j/upload_IjP8Dh-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ZZs87j/upload_IjP8Dh-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ZZs87j/upload_IjP8Dh-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","7, route de Bischwiller","","Schiltigheim","67300","+33 (0)3 88 33 82 00","","48.6114971","7.7510832","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasseriefischer.com/","250","1821","","","",""
"Lmfcmq","Brasserie Grain D'Orge","Once named Brasserie Jeanne D'Arc, this Brewery had changed their name due to change in management.","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","","Ronchin","","","","","50.605815","3.07743","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","","250","","","","",""
"y6OQwH","Brasserie Ici, LLC","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","520 Brighton Ave","Portland","Maine","04103","207-347-9920","","43.6680141","-70.2996908","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","","","","","","",""
"kC1hfy","Brasserie L'Agrivoise","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/Xsu7R3/upload_iRwAo7-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/Xsu7R3/upload_iRwAo7-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/Xsu7R3/upload_iRwAo7-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:25","Quartier de la Gare","","Saint-Agrève","07320","+33 4 75 30 70 76","Sat:  3:00pm - 6:00pm  Sat: 3:00 pm - 6:00 pm","45.0091271","4.3913006","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.lagrivoise.fr/","250","","","","",""
"Q2V5Ek","Brasserie La Baleine","La Brasserie La Baleine est une micro-brasserie proposant des bières artisanales brassées de façon traditionnelle (à la main), ce qui permet de vous offrir des produits authentiques, vivants et naturels. Les bières qui y sont fabriquées ont ce goût caractéristique des pur malt. Les houblons, les levures, les plantes aromatiques et les épices sont sélectionnés afin d’obtenir des produits de qualité et des recettes uniques.","2013","N","https://s3.amazonaws.com/brewerydbapi/brewery/HBb1mL/upload_hOQAg8-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/HBb1mL/upload_hOQAg8-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/HBb1mL/upload_hOQAg8-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","17, rue Henri Duvernois","","Paris","75020","06 60 99 65 22","","48.8631472","2.4126214","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasserie-la-baleine.com/","250","","","","",""
"aQ7F5i","Brasserie La Binchoise","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue Faubourg St Paul 38","Binche","Hainaut","","32-(0)64-37-01-75","","50.4080961","4.1661313","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"Cjq3F9","Brasserie La Caracole","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Cte Marie-Thrse 86","Falmignoul","Namur","","32-082-74-40-80","","50.2020649","4.8910782","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","","56","","","","",""
"p3YrOa","Brasserie La Choulette","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","16 rue des Ecoles","Hordain","","","33-03.27.35.72.44","","50.2603403","3.3127236","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","","250","","","","",""
"QHlouO","Brasserie La Rieuse","Beer of high fermentation on the lees without preservatives, unfiltered, not pasteurized.    The barley is grown Rieuse The spring in our fields and Vérines St. Soulle (15 km from La Rochelle)","2011","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","2, Cabane de – Suiré","","Nuaillé D'Aunis","17540","011 33 6 63 80 71 54","","46.2472427","-0.9360021","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://brasserie-larieuse.fr/","250","2011","","","",""
"RNHfY1","Brasserie Lefebvre","","1876","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Chemin du Croly 52","Quenast","Brabant Wallon","","32-067-67-07-66","","50.67427","4.1523972","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.brasserielefebvre.be","56","","","","",""
"DSuwHi","Brasserie Lepers","The brewery was founded in 1901 by Auguste Maille.     It is now run by the family that produces Lepers Beers Lepers and The Angelus.  Traditional family, the brewery has transcended time preserving its tradition.    After numerous years in the field Annoeullin family, the brewery has recently moved to the town of La Chapelle d'Armentieres.    This new space now allows us to offer all lovers of beer tasting and shop space as well as guided tours.","1905","N","https://s3.amazonaws.com/brewerydbapi/brewery/c9h9ON/upload_IKjLLC-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/c9h9ON/upload_IKjLLC-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/c9h9ON/upload_IKjLLC-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","199 Bis, Rue Marle","D'Armentières","Nord-Pas-De-Calais","59930","+33 3 20 86 83 60","","50.669555","2.8911029","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.langelus.fr/","250","1901","La Chapelle","","",""
"58w0FX","Brasserie Les Trois Fourquets","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Courtil, 50","","Courtil","6670","+32 (0)80 64 38 39","","50.2158584","5.9135783","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.lupulus.be/","56","","","","",""
"pmdkR9","Brasserie Matten","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/ETPxXo/upload_SuH9Bl-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/ETPxXo/upload_SuH9Bl-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/ETPxXo/upload_SuH9Bl-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","23, rue de l'Ill","","Matzenheim","67150","+33 3 88 74 77 04","","48.384999","7.6282206","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.matten.fr/","250","","","","",""
"S6MYaa","Brasserie Moulins d'Ascq","The Moulins d'Ascq brewery began in September, 1999 in the North of France, a few miles from the Belgium border. Located at “la ferme du Sens”, the site also includes a large retail store, a bakery, and two restaurants in a bucolic setting. The site is a unique complex dedicated entirely to organic food.     Mathieu Lepoutre, the creator of the brewery, wanted to create what he called ""a good beer"" and thought the best way to master the quality of raw ingredients was to choose products from organic agriculture.","1999","Y","https://s3.amazonaws.com/brewerydbapi/brewery/qn8lhF/upload_COtDvS-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/qn8lhF/upload_COtDvS-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/qn8lhF/upload_COtDvS-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","270 rue des Fusillés","","Villeneuve d'Ascq","59650","00 33 3 20 41 58 48","","50.6316211","3.1533357","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.moulinsdascq.fr/","250","","","","",""
"C4Ysr2","Brasserie Nationale","Brasserie Nationale is the largest brewery in Luxembourg, based in Bascharage. They also export to Belgium and France and China. They brew beer under the brand name Bofferding and Battin.    The Brasserie Nationale was born in 1975 from the fusion of two breweries: The Brasserie Bofferding, founded by Jean-Baptiste Bofferding in 1842, and the Brasserie Funck-Bricher founded in 1764.","1975","Y","","","","verified","Verified","2012-01-03 02:41:33","2014-10-01 18:39:07","2 Boulevard Kennedy","","Bascharage","4930","509011591","","49.5671986","5.9123958","Y","N","N","Y","micro","Micro Brewery","LU","Luxembourg","LUX","http://www.bofferding.lu/","442","","","","",""
"g0jHqt","Brasserie Pietra","Brasserie Pietra opened its doors in 1996 on the French island of Corsica, located in the heart of the Mediterranean sea. It is an independent, family-run brewery, located in the village of Furiani. Founded by husband and wife, Dominique and Armelle Sialelli, Brasserie Pietra is named after Dominique's hometown, Pietraserena, in Upper Corsica.    It's mission is to respect traditional brewing methods, using the island's raw materials and producing beers inspired by the spirit of Corsica.","1996","N","https://s3.amazonaws.com/brewerydbapi/brewery/4z9si8/upload_fCGOMG-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/4z9si8/upload_fCGOMG-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/4z9si8/upload_fCGOMG-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Route de La Marana","Furiani","Corse","20600","+33 (0)4 95 30 14 70","","42.658414","9.415856","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasseriepietra.com/","250","1996","","","",""
"4Q5Mk1","Brasserie Pleine Lune","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/T6rZqg/upload_MqLyoK-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/T6rZqg/upload_MqLyoK-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/T6rZqg/upload_MqLyoK-large.png","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:26","Les Gouvernaux","","Chabeuil","26120","+33 4 75 85 47 19","Mon:  3:00pm - 6:30pm Tue:  3:00pm - 5:30pm Wed:  3:00pm - 6:30pm Thu:  3:00pm - 6:30pm Fri:  3:00pm - 6:30pm Sat:  10:00am - 12:00pm  Mon: 3:00 pm - 6:30 pm  Tue: 3:00 pm - 5:30 pm  Wed - Fri: 3:00 pm - 6:30 pm  Sat: 10:00 am - 12:00 pm","44.900286","5.0059407","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasserie-pleinelune.fr/","250","","","","",""
"IKS60K","Brasserie Saint-Germain","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","26 Route D'Arras","Aix-noulette","","62160","+33 (0)3 21 72 24 24","","50.425245","2.713498","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.page24.fr/","250","","","","",""
"ueAu9l","Brasserie Sainte Hélène","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue des Grasses Oies 18","Ethe-Belmont VIRTON","","6760","+32 (0) 63 43 48 64","","49.569495","5.527364","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.sainte-helene.be/","56","","","","",""
"WxtiJC","Brasserie St. James","We make beers for all palates. A lot of our beers have been lovingly referred to as so finely crafted that they seem to be made for a serious wine drinkers palate. A saying goes in wine making, ""it takes a lot of good beer to make good wine..."". The point being, we make complex, delicate, nuanced beers, not just the same typical west coast hop bombs or dark extremely high alcohol brews (though we make quality versions of those too). Our goal is to show the whole spectrum of beer, its history, and its evolution. To show beer its proper reverence, as not only ""The people's beverage"", but one that pairs as well with food as wine, and when it's skillfully crafted and not over hopped to hide the flaws in production, it does. The truth is, it takes more skill to make a delicate lager, than a double IPA. You would be hard pressed to find anyone more passionate and knowledgeable about beer than myself or my brewer Josh Watterson. We welcome you to come down to our weekly brewery tours, and discuss all things beer, food, wine, or whatever be the topic of the day!","2012","N","https://s3.amazonaws.com/brewerydbapi/brewery/nN4dSc/upload_gUE6CS-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/nN4dSc/upload_gUE6CS-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/nN4dSc/upload_gUE6CS-large.png","deleted","Deleted","2012-01-03 02:41:33","2014-07-23 19:11:34","1300 Clough Road","Reno","Nevada","89509","323-309-0799","","39.507752","-119.832957","N","N","N","Y","micro","Micro Brewery","US","United States","USA","http://brasseriesaintjames.com/","","","","","",""
"gKlJgP","","","","","","","","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:27","901 S. Center St","Reno","Nevada","89501","(775) 348-8888","Mon:  11:00am - 12:00am Tue:  11:00am - 12:00am Wed:  11:00am - 12:00am Thu:  11:00am - 12:00am Fri:  11:00am - 12:00am Sat:  11:00am - 12:00am Sun:  11:00am - 12:00am  Monday11:00 am – 12:00 am  Tuesday11:00 am – 12:00 am  Wednesday11:00 am – 12:00 am  Thursday11:00 am – 12:00 am  Friday11:00 am – 12:00 am  Saturday11:00 am – 12:00 am  Sunday11:00 am – 12:00 am","39.516517","-119.807433","Y","N","N","Y","micro","Micro Brewery","US","United States","USA","http://brasseriesaintjames.com/","","2012","","","",""
"9HcWSd","Brasserie Thiriez","","","N","","","","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","22 rue Wormhout","Esquelbecq","","","33-03.28.62.88.44","","50.8850949","2.4328954","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","","250","","","","",""
"lbLKc4","Brasserie Val de Sambre","Located in the heart of the Cistercian Abbey ruins Alder, the brewery produces and sells the famous beer of the Abbey of Alder, The Honey and White Charleroi.    The brewery has a tavern where you can like the monks of old, enjoy a good beer of the Abbey of Alder (ADA).","","N","https://s3.amazonaws.com/brewerydbapi/brewery/DwGaaX/upload_hROSOx-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/DwGaaX/upload_hROSOx-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/DwGaaX/upload_hROSOx-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","Rue Vandervelde, 273","Gozée","Hainaut","6534","+32 71 56 20 73","","","","Y","N","N","Y","micro","Micro Brewery","BE","Belgium","BEL","http://www.valdesambre.be","56","","","","",""
"Nv48lV","Brasseries Kronenbourg","","","N","https://s3.amazonaws.com/brewerydbapi/brewery/SZiCtP/upload_0K2k21-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/SZiCtP/upload_0K2k21-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/SZiCtP/upload_0K2k21-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","68 route d'Oberhausbergen","Strasbourg","","","33-03.88.27.44.88","","48.592738","7.715736","Y","N","N","Y","micro","Micro Brewery","FR","France","FRA","http://www.brasseries-kronenbourg.com/","250","","","","",""
"uH1uGw","Brasseur de Montreal","rasseur de Montréal (BdM) opened its doors on March 7, 2008, in the historic Montréal neighbourhood of Griffintown, located at 1483, Ottawa Street, just east of Guy.    BdM is the brainchild of Marc-André Gauvreau and Denise Mérineau, who pooled their expertise to found one of the most prominent industrial microbreweries in the Greater Montréal Area.    Only steps from the downtown area, the Bell Centre and the Champlain and Victoria bridges, BdM is able to serve clients throughout Quebec thanks to its various distribution networks.    BdM makes 7 beers that are offered year-round as well as a number of specialty seasonal beers. All are served in BdM’s excellent resto-bar adjacent to the brewing facilities, where clients can watch the beer-making process while enjoying a delicious home-style meal.","2008","N","https://s3.amazonaws.com/brewerydbapi/brewery/MQ1eA7/upload_VcepLh-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/MQ1eA7/upload_VcepLh-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/MQ1eA7/upload_VcepLh-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","1483, Ottawa","Montréal","Québec","H3C 1S9","(514) 788-4500","","45.490148","-73.5636904","N","N","N","Y","micro","Micro Brewery","CA","Canada","CAN","http://www.brasseurdemontreal.ca/","124","2008","","","",""
"WakiQN","Resto-bar","","","","","","","verified","Verified","2012-01-03 02:41:33","2014-09-29 20:36:27","1485, Ottawa","Montréal","Québec","H3C 1S9","(514) 788-4505","Monday to Friday  from 11:30 a.m., lunch and supper    Saturdays and Sundays  from 3:00 p.m.","45.490148","-73.5636904","Y","N","N","Y","restaurant","Restaurant/Ale House","CA","Canada","CAN","http://www.brasseurdemontreal.ca/","124","","","","",""
"8PE0wl","Brasserie Dunham","The Brewers of Hamlet took up residence in the village to make a craft beer quality.  The term nano-brewery is a project which initially is modest in terms of quantity, about 750 liters per week. This is actually the smallest brewery in Canada.  The production started in spring 2006 and initially served the MRC des Sources and some specialized in the Eastern Townships and Bois-Francs shops. The increased demand for our products in the region of Montreal, Lower Laurentians and the Outaouais has led us to expand our market.  Our beer is produced from a little old process used today by brewers: the brewery floors. This technique works by gravity and will involve the four floors of the facility. In addition, the beer is fermented in glass demijohns in 50 liters, which gives it very valuable qualities.","2006","N","https://s3.amazonaws.com/brewerydbapi/brewery/GKA5lt/upload_80SWV7-icon.png","https://s3.amazonaws.com/brewerydbapi/brewery/GKA5lt/upload_80SWV7-medium.png","https://s3.amazonaws.com/brewerydbapi/brewery/GKA5lt/upload_80SWV7-large.png","verified","Verified","2012-01-03 02:41:33","2014-07-23 19:11:34","6, rue des Bois-Vert","Ham-Sud","Québec","j0b3j0","450-800-6266","","45.7419792","-71.5387478","Y","N","N","Y","nano","Nano Brewery","CA","Canada","CAN","http://lesbrasseursduhameau.ca/","124","2006","","","",""
